frequency,amb,flag,channel
51.1,4.35e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
51.2,4.49e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
51.3,4.76e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
51.4,2.45e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
51.5,3.33e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
51.6,3.91e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
51.7,1.99e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
51.8,6.35e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
51.9,5.1e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.0,3.14e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.1,2.13e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.2,1.92e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.3,2.11e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.4,2.27e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.5,2.36e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.6,2.82e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.7,4.03e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.8,5.19e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
52.9,5.57e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.0,5.39e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.1,5.99e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.2,6.64e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.3,7.16e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.4,6.53e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.5,5.36e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.6,4.22e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.7,3.42e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
53.8,3.11e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
53.9,3.01e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
54.0,4.49e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
54.1,6.2e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
54.2,2.33e-21,Measured,L1:PEM-EY_ACC_BSC5_ETMY_X
54.3,7.01e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
54.4,3.51e-21,Measured,L1:PEM-EY_ACC_BSC5_ETMY_X
54.5,4.02e-21,Measured,L1:PEM-EY_ACC_BSC5_ETMY_X
54.6,4.62e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
54.7,4.96e-21,Measured,L1:PEM-EY_ACC_BSC5_ETMY_X
54.8,6.46e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
54.9,6.68e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.0,6.66e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.1,6.6e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.2,7.13e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.3,8.5e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.4,9.52e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.5,9.45e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.6,8.47e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.7,7.63e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.8,7.64e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
55.9,8.78e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.0,9.52e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.1,8.93e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.2,7.79e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.3,6.89e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.4,8.37e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.5,8.3e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.6,8.2e-21,Measured,L1:PEM-EY_ACC_BEAMTUBE_MAN_Y
56.7,8.78e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
56.8,8.18e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
56.9,6.82e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
57.0,4.8e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
57.1,5.6e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
57.2,7.68e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
57.3,1.22e-20,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
57.4,8.3e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
57.5,8.32e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
57.6,4.34e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
57.7,2.98e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
57.8,6.5e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
57.9,7.61e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
58.0,7.39e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
58.1,8.64e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
58.2,1.41e-20,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
58.3,1.96e-20,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
58.4,1.6e-20,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
58.5,1.63e-20,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
58.6,9.51e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_X
58.7,7.9e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
58.8,8.7e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
58.9,1.59e-20,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
59.0,1.14e-20,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
59.1,1.03e-20,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
59.2,7.95e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
59.3,4.46e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
59.4,4.8e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
59.5,8.03e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_X
60.5,7.07e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
60.6,1.71e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_X
60.7,1.79e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_X
60.8,1.78e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_X
60.9,1.47e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
61.0,3.72e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
61.1,1.33e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_X
61.2,9.41e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
61.3,7.28e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
61.4,3e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
61.5,2.88e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
61.6,2.49e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
61.7,2.19e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
61.8,1.87e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
61.9,1.86e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.0,1.65e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.1,1.49e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.2,1.23e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.3,2.19e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
62.4,1.35e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.5,2.65e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
62.6,1.61e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.7,1.67e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.8,1.67e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
62.9,3.61e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
63.0,4.07e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
63.1,4.45e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
63.2,4.02e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
63.3,3.21e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
63.4,1.66e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
63.5,2.77e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
63.6,6.08e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
63.7,3.25e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
63.8,6.43e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
63.9,7.53e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
64.0,8.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
64.1,9.53e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
64.2,9.33e-21,Upper Limit,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
64.3,1.18e-20,Upper Limit,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
64.4,9.68e-21,Upper Limit,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
64.5,9.71e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
64.6,1.21e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
64.7,1.39e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
64.8,1.07e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
64.9,1.37e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
65.0,1.16e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
65.1,1.24e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
65.2,1.36e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
65.3,1.37e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
65.4,1.26e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
65.5,1.23e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
65.6,1.27e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
65.7,1.43e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
65.8,1.23e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
65.9,1.74e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
66.0,1.22e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
66.1,1.31e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
66.2,1.39e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
66.3,1.44e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
66.4,9.92e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
66.5,2.54e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
66.6,2.96e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
66.7,1.99e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
66.8,1.86e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
66.9,1.92e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
67.0,2.21e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
67.1,2.67e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
67.2,3.19e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
67.3,3.08e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
67.4,2.14e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
67.5,1.96e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
67.6,2.38e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
67.7,2.76e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
67.8,8.94e-22,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
67.9,1.27e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
68.0,1.04e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
68.1,9.48e-22,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
68.2,8.78e-22,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
68.3,9.83e-22,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
68.4,1.15e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
68.5,1.42e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
68.6,1.73e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
68.7,1.88e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
68.8,2.49e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
68.9,2.16e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
69.0,2.56e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
69.1,2.58e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
69.2,2.58e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
69.3,2.56e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
69.4,2.25e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
69.5,3.16e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
69.6,2.77e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
69.7,3.52e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
69.8,4.75e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
69.9,3.24e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
70.0,2.95e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
70.1,3.86e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
70.2,3.51e-21,Measured,L1:PEM-CS_MIC_LVEA_YMANSPOOL
70.3,3.5e-21,Measured,L1:PEM-CS_MIC_LVEA_YMANSPOOL
70.4,3.58e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
70.5,6.18e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
70.6,5.43e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
70.7,4.63e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
70.8,3.84e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
70.9,3.48e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
71.0,3.6e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
71.1,4.92e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
71.2,4.76e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
71.3,4.81e-21,Measured,L1:PEM-CS_ACC_HAM3_PR2_Y
71.4,4.37e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
71.5,3.1e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
71.6,3.07e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
71.7,4.65e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
71.8,5.18e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_X
71.9,4.39e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
72.0,3.59e-21,Measured,L1:PEM-CS_ACC_HAM3_PR2_Y
72.1,3.8e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
72.2,5.1e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
72.3,4.16e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
72.4,4.73e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
72.5,5.43e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
72.6,6e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
72.7,7.37e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
72.8,7.05e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
72.9,4.9e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
73.0,5.22e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
73.1,4.71e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
73.2,3.17e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
73.3,2.8e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
73.4,3.49e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
73.5,3.25e-21,Measured,L1:PEM-CS_ACC_HAM4_SR2_X
73.6,3.71e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
73.7,3.94e-21,Measured,L1:PEM-CS_ACC_HAM3_PR2_Y
73.8,3.88e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
73.9,3.86e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
74.0,3.22e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_X
74.1,2.62e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_X
74.2,2.71e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
74.3,2.87e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
74.4,2.92e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
74.5,4.72e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
74.6,3.32e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
74.7,3.49e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
74.8,3.64e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
74.9,4.24e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
75.0,4.04e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
75.1,4.13e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
75.2,4.34e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
75.3,4.13e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
75.4,4.7e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
75.5,5.08e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
75.6,6.56e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
75.7,5.06e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
75.8,3.66e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
75.9,3.21e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
76.0,3.86e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
76.1,2.98e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
76.2,3.03e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
76.3,3e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
76.4,4.21e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
76.5,4.18e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
76.6,4.28e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
76.7,4.86e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
76.8,4.94e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
76.9,4.95e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_Z
77.0,4.63e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
77.1,4.05e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
77.2,3.84e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
77.3,1.88e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_Y
77.4,3.19e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
77.5,3.73e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
77.6,2.16e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_Y
77.7,1.03e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
77.8,2.44e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
77.9,2.34e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
78.0,2.2e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
78.1,2.2e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
78.2,1.81e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
78.3,1.94e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
78.4,1.98e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
78.5,3.3e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
78.6,3.42e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
78.7,2.95e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
78.8,2.66e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
78.9,2.57e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
79.0,2.29e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
79.1,4.47e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_X
79.2,2.23e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
79.3,2.31e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
79.4,2.46e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
79.5,2.71e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
79.6,2.58e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
79.7,2.25e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
79.8,2.43e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
79.9,2.43e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
80.0,2.86e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
80.1,2.75e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
80.2,1.76e-21,Measured,L1:PEM-CS_ACC_HAM3_PR2_Y
80.3,1.84e-21,Measured,L1:PEM-CS_ACC_HAM3_PR2_Y
80.4,4.05e-22,Measured,L1:PEM-CS_ACC_BSC1_ITMY_Y
80.5,4.25e-22,Measured,L1:PEM-CS_ACC_BSC1_ITMY_Y
80.6,8.24e-22,Measured,L1:PEM-CS_ACC_BSC3_ITMX_X
80.7,2.1e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
80.8,2.01e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
80.9,9.58e-22,Measured,L1:PEM-CS_ACC_HAM4_SR2_X
81.0,1.77e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
81.1,1.07e-21,Measured,L1:PEM-CS_MIC_LVEA_OUTPUTOPTICS
81.2,1.62e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
81.3,1.55e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_Y
81.4,2.91e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
81.5,2.61e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
81.6,2.64e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
81.7,2.54e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
81.8,2.75e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
81.9,3.12e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
82.0,2.13e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
82.1,2.49e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
82.2,3.08e-21,Measured,L1:PEM-CS_ACC_HAM5_SRM_X
82.3,3.26e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
82.4,2.86e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
82.5,3.31e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
82.6,2.83e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
82.7,2.97e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
82.8,1.44e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_X
82.9,2.07e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
83.0,1.64e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
83.1,1.9e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
83.2,2.98e-21,Measured,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
83.3,2.26e-21,Measured,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
83.4,1.5e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_X
83.5,1.43e-21,Measured,L1:PEM-CS_ACC_BSC3_ITMX_X
83.6,1.59e-21,Measured,L1:PEM-CS_ACC_BSC2_BS_Y
83.7,1.02e-21,Measured,L1:PEM-CS_ACC_BSC1_ITMY_Y
83.8,2.99e-21,Measured,L1:PEM-CS_ACC_HAM6_OMC_X
83.9,3.1e-21,Measured,L1:PEM-CS_ACC_HAM3_PR2_Y
84.0,1.32e-21,Measured,L1:PEM-CS_MIC_LVEA_XMANSPOOL
84.1,9.48e-22,Measured,L1:PEM-CS_ACC_BEAMTUBE_MCTUBE_Y
