frequency,amb,flag,channel
612.4,3.37e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
612.5,3.55e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
612.6,3.99e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
612.7,3.4e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
612.8,3.4e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
612.9,3.45e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
613.0,3.510000000000001e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
613.1,3.5799999999999994e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
613.2,2.3199999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
613.3,2.2800000000000002e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
613.4,2.2500000000000002e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
613.5,2.23e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
613.6,2.2e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
613.7,2.1899999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
613.8,2.1899999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
613.9,2.16e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.0,2.1299999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.1,2.1299999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.2,2.1299999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.3,2.09e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.4,2.09e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.5,2.09e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.6,2.0699999999999997e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.7,2.0600000000000002e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
614.8,3.48e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
614.9,3.45e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.0,3.45e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.1,3.43e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.2,3.4200000000000005e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.3,3.41e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.4,2.2200000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
615.5,3.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.6,3.3e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.7,3.2899999999999995e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.8,3.26e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
615.9,1.7499999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
616.0,1.7100000000000003e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
616.1,1.6899999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
616.2,1.6600000000000001e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
616.3,2.9199999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
616.4,2.9600000000000004e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
616.5,2.7899999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
616.6,2.68e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
616.7,1.5699999999999999e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
616.8,2.56e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
616.9,2.49e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.0,2.4199999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.1,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.2,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.3,2.27e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.4,2.1899999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.5,2.14e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.6,2.11e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.7,2.0600000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.8,2.01e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
617.9,1.9699999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
618.0,1.9600000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
618.1,1.9399999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
618.2,1.9300000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
618.3,1.9399999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
618.4,1.95e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
618.5,2.55e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
618.6,2.52e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
618.7,2.49e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
618.8,2.48e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
618.9,2.45e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.0,2.4e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.1,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.2,2.36e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.3,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.4,2.3499999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.5,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.6,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.7,2.3100000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
619.8,2.27e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
619.9,2.3e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
620.0,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
620.1,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
620.2,2.3899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
620.3,2.4199999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
620.4,2.45e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
620.5,2.51e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
620.6,2.52e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
620.7,2.26e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
620.8,2.8100000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
620.9,2.2500000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
621.0,2.84e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
621.1,2.94e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
621.2,3.03e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
621.3,2.36e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
621.4,3.15e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
621.5,2.38e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
621.6,2.38e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
621.7,2.38e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
621.8,3.3299999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
621.9,2.51e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
622.0,2.5300000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
622.1,2.57e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
622.2,2.64e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
622.3,2.73e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
622.4,2.8000000000000004e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
622.5,2.84e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
622.6,2.8699999999999996e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
622.7,3.4200000000000005e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
622.8,3.3200000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
622.9,3.27e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
623.0,3.24e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
623.1,3.1600000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
623.2,2.72e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
623.3,3.26e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
623.4,3.4200000000000005e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
623.5,4.31e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
623.6,4.2599999999999995e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
623.7,4.23e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
623.8,4.25e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
623.9,4.1999999999999995e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
624.0,2.9899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
624.1,3.81e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
624.2,3.8299999999999994e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
624.3,3.8299999999999994e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
624.4,3.1999999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
624.5,3.229999999999999e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
624.6,4.02e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
624.7,4.210000000000001e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
624.8,4.23e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
624.9,4.22e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
625.0,4.3e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
625.1,3.1699999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
625.2,4.4499999999999995e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
625.3,3.0700000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
625.4,4.6100000000000006e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
625.5,2.9899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
625.6,2.9299999999999996e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
625.7,2.9100000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
625.8,2.84e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
625.9,2.7600000000000005e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
626.0,2.72e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
626.1,2.67e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
626.2,2.59e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
626.3,2.51e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
626.4,2.43e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
626.5,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
626.6,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
626.7,2.38e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
626.8,2.4e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
626.9,2.43e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
627.0,2.43e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
627.1,3.3200000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
627.2,3.04e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
627.3,2.7899999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
627.4,2.56e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
627.5,2.4400000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
627.6,2.62e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
627.7,2.68e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
627.8,2.7699999999999996e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
627.9,1.77e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
628.0,1.7199999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
628.1,1.6899999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
628.2,1.6800000000000003e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
628.3,1.6600000000000001e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
628.4,1.65e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
628.5,1.4400000000000001e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
628.6,1.42e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
628.7,1.63e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
628.8,1.6100000000000001e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
628.9,1.6100000000000001e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.0,1.62e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.1,3.05e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
629.2,1.6100000000000001e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.3,1.62e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.4,1.63e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.5,1.65e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.6,1.7199999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.7,1.77e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.8,1.83e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
629.9,1.89e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
630.0,1.91e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
630.1,2.72e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
630.2,2.05e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
630.3,2.6600000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
630.4,2.61e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
630.5,2.5300000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
630.6,2.4700000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
630.7,2.4400000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
630.8,2.3899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
630.9,2.5000000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
631.0,2.6e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
631.1,3.15e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
631.2,3.12e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
631.3,3.0700000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
631.4,3.03e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
631.5,3.15e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
631.6,3.28e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
631.7,3.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
631.8,2.9499999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
631.9,3.5799999999999994e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.0,3.65e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.1,3.72e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.2,3.82e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.3,3.87e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.4,3.9399999999999996e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.5,3.96e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.6,3.2500000000000003e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
632.7,4.0799999999999994e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.8,4.15e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
632.9,4.18e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
633.0,4.18e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
633.1,4.1999999999999995e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
633.2,4.22e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
633.3,4.25e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
633.4,4.25e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
633.5,4.2599999999999995e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
633.6,3.2200000000000003e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
633.7,3.2200000000000003e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
633.8,3.1900000000000003e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
633.9,3.15e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
634.0,4.1999999999999995e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
634.1,4.18e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
634.2,4.1899999999999996e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
634.3,3.02e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
634.4,4.0799999999999994e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
634.5,3.01e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
634.6,4.07e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
634.7,4.1e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Z
634.8,2.9199999999999997e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
634.9,2.9199999999999997e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.0,2.8899999999999997e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.1,2.84e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.2,2.8000000000000004e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.3,2.7699999999999996e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.4,2.7600000000000005e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.5,2.68e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.6,2.65e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.7,2.6300000000000002e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.8,2.7600000000000005e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
635.9,2.52e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
636.0,2.49e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
636.1,2.4400000000000002e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
636.2,2.4e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
636.3,2.3499999999999998e-21,Measured,H1:PEM-CS_MIC_PSL_CENTER
636.4,1.7899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
636.5,1.73e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
636.6,1.6600000000000001e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
636.7,1.67e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
636.8,3.03e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
636.9,1.7199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
637.0,2.84e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
637.1,2.7600000000000005e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
637.2,2.64e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
637.3,2.57e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
637.4,2.5000000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
637.5,2.5000000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
637.6,1.9699999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
637.7,2.0300000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
637.8,2.33e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
637.9,2.3100000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
638.0,2.27e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
638.1,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_X
638.2,1.15e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
638.3,1.13e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
638.4,1.12e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
638.5,1.1100000000000001e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
638.6,1.1e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
638.7,1.0900000000000001e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
638.8,1.06e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
638.9,2.3e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
639.0,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
639.1,2.33e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
639.2,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
639.3,1.0199999999999999e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
639.4,1.0199999999999999e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
639.5,1.01e-21,Measured,H1:PEM-CS_ACC_PSL_PERISCOPE_Y
639.6,1.0199999999999999e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
639.7,2.4400000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
639.8,2.4600000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
639.9,2.45e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
640.0,1.13e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.1,1.15e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.2,1.19e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.3,1.2099999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.4,1.2300000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.5,1.26e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.6,1.29e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.7,1.32e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.8,1.32e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
640.9,1.35e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
641.0,2.38e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.1,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.2,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.3,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.4,2.33e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.5,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.6,2.36e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.7,2.41e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.8,2.3899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
641.9,2.3899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
642.0,2.36e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
642.1,2.33e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
642.2,1.59e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
642.3,1.5999999999999999e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
642.4,1.59e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
642.5,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
642.6,1.5999999999999999e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE1_Y
642.7,2.3e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
642.8,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
642.9,2.3100000000000003e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.0,2.2899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.1,2.2899999999999997e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.2,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.3,2.33e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.4,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.5,2.3199999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.6,2.2800000000000002e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.7,2.33e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.8,2.34e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
643.9,2.33e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
644.0,2.3499999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
644.1,2.3499999999999998e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
644.2,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
644.3,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
644.4,2.37e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
644.5,2.38e-21,Measured,H1:PEM-CS_ACC_PSL_TABLE2_Z
